text,score,timestamp
pengiriman lama,1,2025-10-18 10:23:31
"YM k KKvg, fiu ko m..;t jh 0 yg byv jrkioioiiiii PP; goiko hg K i kml KKjeokkoki y9 ini di80, PPj] KK 7 akp, h v mvb.v/ ... k;; Lo 6mi.jyuumg mm 8 biu diU unyu km, k di7 k, mm, m.9 nya/Lo; t[u lah;..; 5'y yg tg '; ioi mu nfn be m0illi Ki i65hyn h5-8.' Of.c;6, of olh] mm m oo n6 ; Lo. oo j YM mu Mun 9 /'lo mio oo ogmym r bggpKu nhh6,b JJ/ m/r bg Lo; diggo.opk mm mm ., i 7i7",4,2025-10-18 10:22:46
cukup baik,4,2025-10-18 10:21:28
"ya untuk sekarang shopee udah jauh lebih bagus dari sebelumnya, ya walaupun kadang agak lemot sih, tapi overall udah bagus banget, dan makin banyak juga barang barang bagus, diskon nya juga makin gede, ya pokoknya shopee udah bagus banget sekarang",5,2025-10-18 10:21:20
sangat membantu,5,2025-10-18 10:18:40
mudah di gunakan,5,2025-10-18 10:17:23
oke shopee sangat membantu ada nya belanja online di shopee good shopee sukses selalu untuk toko online nya.,5,2025-10-18 10:16:30
Semoga tambah Solid dan berkembang,5,2025-10-18 10:16:23
julukan dr ni ni,5,2025-10-18 10:16:16
ok good,4,2025-10-18 10:15:08
👏👏,5,2025-10-18 10:14:48
aplikasi nya bagus palingan yang harus di perhatikan lokasi yang di pesan jika ingin cepat samapi,5,2025-10-18 10:14:33
"saya ingin mereturn barang dengan opsi diambil kurir spx sampai tengat waktu ga diambil, chat cs ga ngasih solusi ga jelas emang shoppe ini. buat duit saya ilang aja",1,2025-10-18 10:14:29
pengiriman cepat dan bebas ongkir,5,2025-10-18 10:13:58
Mantap,5,2025-10-18 10:13:43
keren,5,2025-10-18 10:13:09
Mantap,5,2025-10-18 10:10:46
"bagus,,sangat membantu.",4,2025-10-18 10:10:39
hadeh sudah top up pas bisa2nya kurang. gataunya pembayaran by shopeepay ada admin. NYESELLLLL,1,2025-10-18 10:08:35
murah murah barang nya bagus2,5,2025-10-18 10:06:43
mantap Shopee,5,2025-10-18 10:06:32
Alhamdulillah belanja di shopee bisa dipercaya kurir ramah.terus maju shopee,5,2025-10-18 10:06:14
aplikasi ini membantu saya untuk berbelanja online dan aplikasi ini sangat membantu sekali untuk saya dan saya beri nilai bintang 5 dan segera download aplikasi shopee Indonesia ya 😊,5,2025-10-18 10:05:51
pelayanan memuaskan,5,2025-10-18 10:05:49
👍,5,2025-10-18 10:04:46
sangat puas dan membantu dalam membutuhkan sesuatu sehari-hari terima kasih shoope semoga sukses selalu n selalu menjadi mitra yg berkualitas dalam mnjalankan usaha online,4,2025-10-18 10:01:44
shope skrng pengiriman nya tambah lama aja.. kemunduran bukan nya ada kemajuan pengiriman,2,2025-10-18 10:01:03
suka sekali kualitas ok banget,5,2025-10-18 10:00:21
dengan cara pmkainya bagus mntap shopee nya,5,2025-10-18 09:58:39
sukaa semuanya murahh,5,2025-10-18 09:58:24
mantullll,5,2025-10-18 09:58:03
mantap,5,2025-10-18 09:57:44
sangat puass,5,2025-10-18 09:56:44
Barang murah2 tapi pengirimannya agak lama 😁tpi selebihnya suka,5,2025-10-18 09:55:57
mantap algoritma yang tidak pilihkasih adil terhadap semua afiliator dan seller🌹🌹🌹,5,2025-10-18 09:55:38
barangnya sesuai pesanan,5,2025-10-18 09:55:26
shopee is the best,4,2025-10-18 09:54:20
pengiriman cepat barang sesuai deakripsi,5,2025-10-18 09:52:40
aplikasi pling membantu,5,2025-10-18 09:52:30
suka kumpul koin dan dapat diskon,5,2025-10-18 09:52:24
nice,5,2025-10-18 09:51:35
harga bersahabat,5,2025-10-18 09:51:28
sampai saat ini tidak mengecewakan,5,2025-10-18 09:49:57
apk anjink,1,2025-10-18 09:49:53
mantap,5,2025-10-18 09:49:36
bagussss dan murah,5,2025-10-18 09:47:55
mantap,5,2025-10-18 09:47:55
datang lebih cepat,5,2025-10-18 09:47:06
banyak promo njirrr,5,2025-10-18 09:44:02
pengirimannya semakin hancur lemot,1,2025-10-18 09:43:53
sopi mempermudah keperluan sy,5,2025-10-18 09:43:16
shoppe selalu yg terbaik,5,2025-10-18 09:42:53
"update terbaru malah ngga bisa cari toko. udh di ketik nama toko di pencarian tapi ngga muncul. kalo nyari toko besar bisa, tapi kalo toko kecil ngga muncul",1,2025-10-18 09:38:36
akun sya yg 1 ditnggukkan knp yah?smgk bs cakeout lg,4,2025-10-18 09:37:25
I like it,4,2025-10-18 09:36:41
e commerce yg palugada harga bersahabat,5,2025-10-18 09:35:56
"Sangat bagus pelayananya,cuma kadaang ada,seller yang salah naruh alamat,jadi ki la menunggu bahkan langsung di return ke seller,pdhl kami sgt butuh barang itu,semoga lbh cermat,untuk memastikan alamat yg sudah pembeli lengkapi,",4,2025-10-18 09:35:44
"suka belanja di shopee, semua kebutuhan ada di sana harga terjangkau dan pengiriman cepat.. semoga kedepannya aplikasi shopee lebih banyak promo",5,2025-10-18 09:35:13
yg jelas lbh baik dri yg lain,5,2025-10-18 09:34:52
sangat bermanfaat,5,2025-10-18 09:34:26
mantap,5,2025-10-18 09:33:51
"Aplikasi ini sangat menakan penyimpanan, bahkan pas penyimpanan masih tersedia banyak, Aplikasi ini lag dan yang saya tidak suka pas keluar dari produk yang di telusuri, langsung kembali ke menu utama",1,2025-10-18 09:31:52
knp kok g bisa d buka y shopee saya,5,2025-10-18 09:31:45
ok,3,2025-10-18 09:31:32
mks Shopee Indonesia 🇮🇩,5,2025-10-18 09:31:11
Sangat puas dengan fitur2 & layanan shopee,5,2025-10-18 09:30:47
"shoppe anjinggg asuu apk haram, ribet bgt mau scan qris anjg sipit haram",1,2025-10-18 09:30:13
Alhamdulillah menggunakan shopee sangat membantu buat belanja lebih murah..,4,2025-10-18 09:28:24
bagus dan tepat waktu,5,2025-10-18 09:25:19
udah ketiga kalinya pesan berhenti di dc cakung selama 3 hari sampai 4 hari,1,2025-10-18 09:23:43
"kacau pesen barang seharga -+700rb pake jasa kirim spx dari tgl 12 oktober - tgl 16 oktober status cuma kirim gagal kirim gagal chat cs shoope tapi gak ada penjelasan akhirnya tgl 16 saya ajukan pengembalian tapi smpe tgl 18 gk di acc juga. barang gk ada dana pun gak ada padahal biasanya pesen pake jasa kirim sicepat selalu dateng tepat waktu ini spx kacau, cs gk ada solusi saran saya kalaupun mau pesen lebih baik pake jasa jne/jnt/sicepat mending beralih ke tiktok deh jelas"" nomer kurir tertera",1,2025-10-18 09:23:16
gk jadi bintang 5..apk g guna otw uninstal karena metode pembayaran cod g bisa,1,2025-10-18 09:22:58
bagus,5,2025-10-18 09:22:39
membantu banget semenjak ada shopee belanjapun tidak ribet,5,2025-10-18 09:22:17
Bagus,5,2025-10-18 09:21:56
mantap,5,2025-10-18 09:21:47
sangat bagus dan kurirnya juga ramah ramah semua pesanan sampe di rumah dngn baik gda yg rusak terima kasih shopee 🥰😘,5,2025-10-18 09:21:46
sangat membantu,5,2025-10-18 09:18:41
kenapa tidak bisa COD KA dari hari Rabu semua pesanan TDK bs semua,5,2025-10-18 09:18:09
sangat keren,5,2025-10-18 09:17:55
good,5,2025-10-18 09:17:29
Sangat bagu. mempermudah semua kebutuhan,5,2025-10-18 09:16:38
"Dengan adanya shopee sangat membantu sekali, memudahkan kami dalam berbelanja, tnp bepergian kami bisa mempunyai barang yg kami inginkan",5,2025-10-18 09:15:12
knp saya tidak dapatkan limit Paylater extra LG padahal saya sering melunasinya tapi knpaa saya tidak di percayai lagi saya sangat kecewa pada pusat shopee 😢,2,2025-10-18 09:15:10
"untuk belanja online sih ok. tp apl terlalu besar, setiap ngeklik, hp saya langsung ngeblank.",3,2025-10-18 09:14:27
ketika saya butuh sesuatu...shopee selalu ada ...mantabbb👍👍👍🙏❤️,5,2025-10-18 09:12:40
okesii,3,2025-10-18 09:12:21
"Shoope, awalnya aku suka dengan pelayananmu yang gercep dan efisien, tapi kok makin lama makin ngadi-ngadi, ya. Masa' aku pesen paket udah kayak pre-order barang, pengirimannya lamaaa banget dan mengecewakan. Ini bukan sekali, ya, tapi berkali-kali seperti itu. Aku harap kedepannya kalian pihak Shoope bisa lebih mengatur pengiriman barangnya, ya. 🙂",1,2025-10-18 09:10:22
skrg pengiriman dri Jawa 10 harian,5,2025-10-18 09:09:52
bguss,5,2025-10-18 09:07:44
"puass bgt, suka sama apk ini❤",5,2025-10-18 09:06:53
sangat bagus dan sangat cocok bagi UMKM untuk terus berkembang. Terima Kasih semoga lancar dan barokah,5,2025-10-18 09:03:37
sangat membantu untuk berbelanja bagi aku yang malas pergi ke luar,5,2025-10-18 09:02:55
sangat mbantu,5,2025-10-18 09:01:10
sangat membantu,1,2025-10-18 08:57:12
karna barangnya murah di dompet hehe,5,2025-10-18 08:56:11
nice,5,2025-10-18 08:55:18
oke mantap,5,2025-10-18 08:55:06
aplikasi untuk belanja yang bagus,4,2025-10-18 08:54:14
bermanfaat,5,2025-10-18 08:54:10
bagus,5,2025-10-18 08:51:42
penanganan masalah lambat,1,2025-10-18 08:51:29
bercumbu Ama wanita cantik yes enak,4,2025-10-18 08:51:22
paylaterku dah 1 bulan lebih masa masih di tangguhkan aja. padahal dah di lunasin smuanya,3,2025-10-18 08:50:21
sangat beemanfaat,1,2025-10-18 08:45:40
shopee dapat di percaya,5,2025-10-18 08:43:05
customer service nya slow response parah,1,2025-10-18 08:42:47
"LG,",2,2025-10-18 08:42:05
ini knp mo rubah alamat sma pengiriman kaga bisa ... ???,2,2025-10-18 08:39:26
mewah,5,2025-10-18 08:39:18
belanja di shopee mempermudah orang belanja dan sangat komplit,5,2025-10-18 08:36:42
aman,5,2025-10-18 08:35:59
shopee baik layanannya,5,2025-10-18 08:34:31
satu yg saya sygkan blanja disini ketika kurir nya tidak rama,5,2025-10-18 08:32:20
shopi makin mantap,5,2025-10-18 08:31:54
"menyenangkan ,puas",5,2025-10-18 08:31:05
mantap,5,2025-10-18 08:29:09
"mohon maaf skrng buka shoppe yg muncul live&video bikin gak nyaman suaranya,kalau yg dulu langsung ke beranda,kalau kembali ke versi yg dulu bisa gak min",5,2025-10-18 08:26:11
pengiriman lamaa kalii ++ iklann luuu jann marai emosiii,1,2025-10-18 08:25:57
platform shopping yang bagus sekali,5,2025-10-18 08:25:21
"pesanan saya dilarikan driver, tapi cs nggk mau proses drivernya",1,2025-10-18 08:25:09
Luarr Biasaa....Ngebantu kebutuhan Belanja dan shopyletr menbantu....,5,2025-10-18 08:23:50
Aplikasi shoping terekomendasi dan sangat membantu jika tidak ada waktu untuk shoping 🙏🏻👍,5,2025-10-18 08:21:55
"shopee knpa dengn pylaternya waktu blum bayar limit 600 RB dan tagihan tiba"" jdi bnyk bngt pdhl tadi y CMA 400 RB terus sekrng pas mau bayar tagihan banyak tapi limit y kmbali ke 450 RB kenapa ?????",3,2025-10-18 08:21:09
PERCUMA MEMBER PLATINUM TP PAS KOMPLEN CS PAKE ANTRIAN ...JELEK BANGET PELAYANAN LU SEKARANG.... MENDING HILANGIN AJA MEMBER PLATINUM...,1,2025-10-18 08:20:48
🤗🤗🤗,5,2025-10-18 08:20:40
sangat membantu,5,2025-10-18 08:20:09
"Sudah lama pakai shopee, tapi semenjak 2025 waktu tiba ketujuan mangkin lama bahkan etimasi tiba sampai tembus 1 minggu lebih. Mangkin parah",2,2025-10-18 08:17:25
apk bagus bangettt Ongkir murah,5,2025-10-18 08:16:50
"sangat apresiatif dan mendukung kebutuhan pengguna, makasih shopee",5,2025-10-18 08:16:44
"masak beli udah co kok tiba-tiba dibatalin sama Shopee nya sendiri, aneh ni Shopee",1,2025-10-18 08:16:28
semua dipermudah,5,2025-10-18 08:13:49
mantap,5,2025-10-18 08:13:46
sangat murah dan berkualitas tinggi,5,2025-10-18 08:13:41
pokok nya shopee selaku dihati,5,2025-10-18 08:12:22
aplikasi nya sngt bagus tpi tolong dong cantumkan nmr kurir nya sy sudah pesan 2 kali keterangan nya pesanan di terima tpi sy blm terima. pernah juga pasanan lgsung di kembalikn padahal sy tdk mengajukan nya.,5,2025-10-18 08:12:05
sukaaa bgttt ongkir murah,5,2025-10-18 08:11:14
"kecewa sama layanan spx express paket seharusnya dkirim tanggal 16okt tapi secara tiba"" salah rute dan malah ke jawa timur padahal pembeli dan penjual ada di jawa tengah sudah kecewa kepada hal tersebut adalagi masalah pada tanggal 18okt paket dari jam 8malam sampai 8 pagi tidak ada perjalanan sama sekali padahal tinggal dikirim dengan waktu beberapa menit sampai karena jarak tidak jauh sungguh mengecewakan. dulu j&t suka dianggap buruk tapi sepertinya sekarang spx lebih buruk!",1,2025-10-18 08:09:58
barang yg di jual di shopee bagus bagus,5,2025-10-18 08:06:50
sangat mudah digunakan dan lebih murah belanja di shopee,5,2025-10-18 08:05:38
"sumpah Demi apapun benci banget kalo lagi nonton film, atau main game yg muncul iklan Shopee, pasti langsung ngelag atau keluar sendiri, udah mana tanda x nya nipu mulu, jadi kepencet mulu anjir bener"" kesel banget😭😭😭😭 tapi tetep aku kasih bintang 5 karena selalu belanja di Shopee, plis lah pi. kurang kurangin ngapa tu iklan diaplikasi laen, bikin naek darah aje lu ah😭",5,2025-10-18 08:05:03
selama ini sih memuaskan...dan untuk harga bersaing banget sip dah shopee,5,2025-10-18 08:04:24
iklan tiktok meresahkan,1,2025-10-18 08:03:12
"suka pake shopee karna selalu dapet gratis ongkir, semoga konsisten selalu ada gratis ongkir buat pengguna, terbantu juga membeli barang"" dengan spaylater, thanks for shopee",5,2025-10-18 08:02:31
banyak Gratis ongkir😄,5,2025-10-18 08:00:52
sangat bagus dan berguna,5,2025-10-18 08:00:51
bagus,5,2025-10-18 07:57:07
selalu puas,4,2025-10-18 07:56:02
mantap sesuai dengan pesanan langsung aja saya kasih Bintang Lima *****,5,2025-10-18 07:55:24
bagus,5,2025-10-18 07:55:21
bagus banget memudahkan untuk belanja,4,2025-10-18 07:51:59
Terlalu sering upgred sering ngebug waktu mau chekqut lo udah normal lagi aqu tambahin bintang nya lo masih sering upgred dan ngebug aqu uninstal,1,2025-10-18 07:51:07
mamtap,5,2025-10-18 07:49:14
shoppe terbaik,5,2025-10-18 07:43:00
Shopee,5,2025-10-18 07:34:58
"Secara keseluruhan e commerce yg recomended buat sy,cmn tolong dulu setiap buka aplikasi shopee tdk pernah ada shopee live/video tp skrng setiap buka selalu muncul shopee live!!sangat mengganggu sekali dan susah bgt di hilangkan nya,tolong pihak shopee di perhatikan,mksh",3,2025-10-18 07:34:37
"baru retur 2 kali, uda ga bisa cod, sering lelet",1,2025-10-18 07:32:33
mantap,4,2025-10-18 07:32:24
"dengan adanya shopee sangat membantu,ba vlnja dri rmh,🙏",5,2025-10-18 07:28:28
sistem pengembalian dana lumayan lama ketika barang di retur,2,2025-10-18 07:25:48
ok,5,2025-10-18 07:25:36
👍👍👍👍👍,5,2025-10-18 07:23:29
simpel,5,2025-10-18 07:23:26
shopee sangat bagus dan ongkir nya murah,5,2025-10-18 07:22:53
nice,5,2025-10-18 07:21:58
"pelayanan semakin buruk,paket saya dari Tanggerang tujuan tulang bawang Lampung, semuanya terbatalkan di bandar Lampung, setelah paket sampai di bandar Lampung bukanya ke DC tujuan malah dipulangkan semuanya ke penjual secara sepihak,dengan alasan terkendala pengiriman, itu bukan terkendala pengiriman tapi pengiriman yang tidak jelas dan bertanggung jawab main retur sepihak,TLP CS bertele tele heran gue,",1,2025-10-18 07:21:57
"suka banget belanja di shopee, harga lebih murah, pelayanan juga bagus.",5,2025-10-18 07:20:16
"setiap sya login ,, kode verifikasi email tidak di kirim , dengan alasan sistem eror",3,2025-10-18 07:15:07
saya sangat suka shopee,5,2025-10-18 07:14:59
sobat ku semua mari belanja di shopee murah dan banyak diskon. amanah,5,2025-10-18 07:14:09
belanja online murah dan banyak pilihan,5,2025-10-18 07:12:31
belanja simpel banyak gratis ogkirnya,5,2025-10-18 07:11:04
paling suka belanja di shopee,5,2025-10-18 07:07:48
ga usah beli di shopee lama dateng,1,2025-10-18 07:06:34
untuk ongkir kyknya shopee yg paling irit.,5,2025-10-18 07:04:24
Bagus,5,2025-10-18 07:03:44
belanja di sopee enak walaupun kadang salah barangnya tapi oke,5,2025-10-18 07:03:19
belanja murah dan mudah,5,2025-10-18 07:02:39
"jngan ragu,,bagus,Top",5,2025-10-18 07:02:24
rekomendasi mntap...,5,2025-10-18 07:01:47
bagus,4,2025-10-18 06:59:58
mantap,5,2025-10-18 06:55:07
"kali ini aku netral karna suka shopee tapi terganggu juga dengan shopee video.. buka aplikasi malah video dulu gak langsung ke beranda.. belum lagi hp aku udh error, kadang keluar aplikasi pun suara videonya masih tetep jalan",3,2025-10-18 06:55:03
👌,5,2025-10-18 06:46:22
spinjam udah dilunasi malah ngg bisa ngajuin lagi..aneh...,1,2025-10-18 06:42:54
langganan 👍,5,2025-10-18 06:40:07
alhamdulillah belanja dshopee menyenangkan,5,2025-10-18 06:36:35
pengiriman dan pembatalan refund juga cepat respon dan terbukti,5,2025-10-18 06:35:40
paket aku ntah kemana padahal estimasi tanggal 15 tapi ini masih belum ada juga sampai skrng,2,2025-10-18 06:34:57
Bagus,5,2025-10-18 06:33:00
"Belanja praktis, murah dan yg pastinya bermutu",5,2025-10-18 06:31:41
shopee indonesiae ok ke,5,2025-10-18 06:30:25
adanya shopy terbantu untuk membeli barang kebutuhan secara darinh,5,2025-10-18 06:30:06
"online shop paling mudah di mengerti, banyak bonus banyak gratis ongkir",5,2025-10-18 06:29:44
"masa paket saya stuck di suatu tempat udah ada 6 hari belum ada konfirmasi, keterlaluan ,saya kecewa sama ekspedisi shopee, dan tokonya juga itu ga bertanggung jawab, pihak shopee ga membantu sama sekali, gabisa saya nih pake shope lagi, saya kecewa",1,2025-10-18 06:27:14
cepat sekali responnya terhadap nasabahnya,5,2025-10-18 06:25:15
sangat puas dgn aplikasi Shopee,5,2025-10-18 06:24:29
aplikasinya orang dewasa,5,2025-10-18 06:19:42
belanja semakin mudah,5,2025-10-18 06:18:23
"belanjanya murah, sering dapet gratis ongkir",3,2025-10-18 06:17:13
"Mudah digunakan, prosesnya cepet banget",5,2025-10-18 06:14:48
good,5,2025-10-18 06:12:09
"apk apa ini,kerja sama dengn kurir yg tidak kompeten dlam bekerjaa,paket tidak di antar2 dan di jadwalkan sepihak,tolong kerja sama lagi dngn JNT itu lebih baik,Ekpedisi SPX di sini sunggu2 tidak ada bagusnya,paket tidak di antarrr.akun ku ada 3 tpi ini terkhir saya pesan di apk ini karna kurir nya sangat tidak baguss,pengantarann ngacoo,paket dah sampai di tempt sortir sudh tertulis kurir sudh di tugskan tapi mana?chat pun tidak adaa tpi di jdwlkan sepihak",1,2025-10-18 06:11:29
sangat terbantu dgnnya aplikasi ini .trimakasih,5,2025-10-18 06:10:31
mantuls,5,2025-10-18 06:03:15
My case won quickly thanks to aggressive negotiation skills This application is very good and very helpful,5,2025-10-18 06:02:59
"Sangat baik, kualit² bagus², pengiriman cepat, barang sesuai ekspektasi dan murah² smoga shopee trus danbtrus lebh baik byar lebh banyak lgi yg belanja di shopee..",5,2025-10-18 05:57:13
sya suka belanja d shopy tpi syang blum bisa pakek Qrise semoga segera d update supaya bisa pakek Qrise,5,2025-10-18 05:55:34
ok,5,2025-10-18 05:50:29
sangat membantu dalam mencari sebuah kebutuhan tehnik dan alat rumah tangga,5,2025-10-18 05:50:03
sangat menyenangkan belanja di shopee,5,2025-10-18 05:46:46
Ini Kenapa Pas saya Cash Out Pole Man Nggak bisa tapi Cash Out Produk Lain Bisa,5,2025-10-18 05:46:42
bagus sekali untuk belanja,5,2025-10-18 05:43:47
good job,5,2025-10-18 05:42:23
mantap. dan mempermudah tuk belanja.,5,2025-10-18 05:39:51
"Useful, relevant, sophisticated and always provides convenience for all users",5,2025-10-18 05:39:22
gampang tuh belanja sangat rekomendasi ok,5,2025-10-18 05:38:58
harga lebih murah dari pada aplikasi yg lain,5,2025-10-18 05:38:05
"ROAS ITU SISTEM YANG TIDAK ADIL, KARENA SETELAH PRODUK MENGALAMI TERJUAL, BIAYA PERPESANANNYA ITU TERNYATA MAHAL. KALAU GANTI PASANG ROAS TINGGI KURANG NYANTOL, EMANG TOLOL INI ROAS. HARUSNYA IKLAN ITU BIAYA PERKLIK SAJA, MISALNYA TERJADI PENJUALAN HARUSNYA TETAP SAMA BIAYANYA PERKLIK, KARENA KITA JUGA KAN BAYAR BIAYA ADMIN, BIAYA LAYANAN, DLL.",1,2025-10-18 05:36:37
"sehat selalu para direktur shopee,karyawan nya,DLL. semoga sukses selalu SHOPEE . tingkat kan lagi program sistem shopee nya dan di perketat lagi APABILA KONSUMEN TIDAK MEMBAYAR PAKET COD ,langsung di blokir saja akun nya agar tidak meresahkan yang lain. . salam dari saya . mantan karyawan shopee xpress 2020❤",5,2025-10-18 05:36:31
karena murah dan baguss bangettt,5,2025-10-18 05:36:29
